Unnamed: 0,label,path
2320,1,../chaoyang-data/train/538902-IMG012x011-1.JPG
421,3,../chaoyang-data/train/535957-IMG010x006-3.JPG
2885,2,../chaoyang-data/train/540293_1-IMG019x013-2.JPG
533,3,../chaoyang-data/train/535990_2-IMG009x010-3.JPG
1960,3,../chaoyang-data/train/538880-3-IMG018x013-3.JPG
2287,0,../chaoyang-data/train/538899-IMG016x005-0.JPG
435,3,../chaoyang-data/train/535957-IMG014x017-3.JPG
2370,2,../chaoyang-data/train/539085_2-IMG014x006-2.JPG
3659,2,../chaoyang-data/train/543645_1-IMG012x024-2.JPG
3977,2,../chaoyang-data/train/543716-IMG012x009-2.JPG
2627,2,../chaoyang-data/train/539668_1-IMG023x016-2.JPG
952,1,../chaoyang-data/train/536709_2-IMG009x006-1.JPG
79,2,../chaoyang-data/train/535940-IMG017x013-2.JPG
3156,2,../chaoyang-data/train/541831-IMG013x020-2.JPG
295,0,../chaoyang-data/train/535954-IMG006x006-0.JPG
3747,1,../chaoyang-data/train/543645_1-IMG028x016-1.JPG
1088,3,../chaoyang-data/train/537688_4-IMG007x003-3.JPG
3697,2,../chaoyang-data/train/543645_1-IMG014x031-2.JPG
1183,0,../chaoyang-data/train/537702-IMG008x011-0.JPG
301,0,../chaoyang-data/train/535954-IMG007x007-0.JPG
2976,2,../chaoyang-data/train/540293_3-IMG012x022-2.JPG
2893,2,../chaoyang-data/train/540293_1-IMG019x022-2.JPG
2733,0,../chaoyang-data/train/539972_2-IMG020x008-0.JPG
3211,2,../chaoyang-data/train/541831-IMG025x016-2.JPG
1779,3,../chaoyang-data/train/538879-2-IMG022x010-3.JPG
1012,3,../chaoyang-data/train/537501-IMG005x012-3.JPG
3742,3,../chaoyang-data/train/543645_1-IMG026x011-3.JPG
1785,3,../chaoyang-data/train/538879-2-IMG023x011-3.JPG
624,1,../chaoyang-data/train/535997_2-IMG008x006-1.JPG
1352,0,../chaoyang-data/train/538377-IMG021x009-0.JPG
3582,1,../chaoyang-data/train/543358_3-IMG010x004-1.JPG
691,1,../chaoyang-data/train/536706_2-IMG006x011-1.JPG
1038,3,../chaoyang-data/train/537501-IMG009x006-3.JPG
2323,1,../chaoyang-data/train/538902-IMG013x011-1.JPG
478,0,../chaoyang-data/train/535960-IMG009x008-0.JPG
2866,2,../chaoyang-data/train/540293_1-IMG017x026-2.JPG
823,0,../chaoyang-data/train/536709_1-IMG008x011-0.JPG
2838,2,../chaoyang-data/train/540293_1-IMG016x014-2.JPG
1456,2,../chaoyang-data/train/538842_2-IMG007x008-2.JPG
2278,0,../chaoyang-data/train/538899-IMG012x015-0.JPG
3948,2,../chaoyang-data/train/543716-IMG008x010-2.JPG
2930,2,../chaoyang-data/train/540293_1-IMG023x017-2.JPG
2492,2,../chaoyang-data/train/539668_1-IMG008x015-2.JPG
1496,1,../chaoyang-data/train/538844-1-IMG012x050-1.JPG
3277,1,../chaoyang-data/train/542441-IMG009x025-1.JPG
467,0,../chaoyang-data/train/535960-IMG007x006-0.JPG
806,0,../chaoyang-data/train/536707_2-IMG016x010-0.JPG
2046,3,../chaoyang-data/train/538880-3-IMG024x038-3.JPG
2921,2,../chaoyang-data/train/540293_1-IMG022x015-2.JPG
702,0,../chaoyang-data/train/536706_2-IMG008x010-0.JPG
2104,3,../chaoyang-data/train/538880-3-IMG028x030-3.JPG
2307,3,../chaoyang-data/train/538899-IMG022x010-3.JPG
3779,2,../chaoyang-data/train/543645_1-IMG037x026-2.JPG
22,2,../chaoyang-data/train/535940-IMG011x011-2.JPG
379,0,../chaoyang-data/train/535956-IMG010x010-0.JPG
1827,3,../chaoyang-data/train/538880-3-IMG009x026-3.JPG
3131,1,../chaoyang-data/train/541500-IMG026x010-1.JPG
2579,2,../chaoyang-data/train/539668_1-IMG017x025-2.JPG
1219,0,../chaoyang-data/train/537704-IMG024x007-0.JPG
2196,1,../chaoyang-data/train/538880-3-IMG039x023-1.JPG
2418,1,../chaoyang-data/train/539085_2-IMG029x014-1.JPG
3530,1,../chaoyang-data/train/543358_1-IMG020x008-1.JPG
1559,0,../chaoyang-data/train/538844-4-IMG016x043-0.JPG
2236,0,../chaoyang-data/train/538898-IMG007x015-0.JPG
1438,0,../chaoyang-data/train/538842_1-IMG014x006-0.JPG
664,0,../chaoyang-data/train/536706_1-IMG009x016-0.JPG
1884,3,../chaoyang-data/train/538880-3-IMG013x027-3.JPG
1589,3,../chaoyang-data/train/538847-1-IMG004x012-3.JPG
3758,2,../chaoyang-data/train/543645_1-IMG034x021-2.JPG
1213,0,../chaoyang-data/train/537704-IMG018x004-0.JPG
1189,0,../chaoyang-data/train/537702-IMG009x009-0.JPG
555,3,../chaoyang-data/train/535990_2-IMG012x023-3.JPG
1903,3,../chaoyang-data/train/538880-3-IMG014x018-3.JPG
2168,1,../chaoyang-data/train/538880-3-IMG035x021-1.JPG
2048,3,../chaoyang-data/train/538880-3-IMG024x054-3.JPG
2660,3,../chaoyang-data/train/539972_1-IMG011x004-3.JPG
443,1,../chaoyang-data/train/535958-IMG006x009-1.JPG
2585,1,../chaoyang-data/train/539668_1-IMG018x008-1.JPG
1997,3,../chaoyang-data/train/538880-3-IMG021x015-3.JPG
2973,2,../chaoyang-data/train/540293_3-IMG012x019-2.JPG
3301,1,../chaoyang-data/train/542441-IMG015x029-1.JPG
2504,2,../chaoyang-data/train/539668_1-IMG009x007-2.JPG
3711,2,../chaoyang-data/train/543645_1-IMG016x021-2.JPG
3195,3,../chaoyang-data/train/541831-IMG021x029-3.JPG
1042,0,../chaoyang-data/train/537501-IMG010x009-0.JPG
2816,2,../chaoyang-data/train/540293_1-IMG014x025-2.JPG
3817,3,../chaoyang-data/train/543645_2-IMG010x011-3.JPG
3280,2,../chaoyang-data/train/542441-IMG010x015-2.JPG
1008,1,../chaoyang-data/train/537500-IMG018x009-1.JPG
252,0,../chaoyang-data/train/535953-IMG010x010-0.JPG
1828,3,../chaoyang-data/train/538880-3-IMG009x029-3.JPG
776,0,../chaoyang-data/train/536707_2-IMG007x004-0.JPG
1843,1,../chaoyang-data/train/538880-3-IMG010x047-1.JPG
3937,3,../chaoyang-data/train/543645_5-IMG015x007-3.JPG
502,0,../chaoyang-data/train/535960-IMG013x010-0.JPG
1980,1,../chaoyang-data/train/538880-3-IMG020x012-1.JPG
2136,1,../chaoyang-data/train/538880-3-IMG031x023-1.JPG
1979,1,../chaoyang-data/train/538880-3-IMG020x010-1.JPG
3003,1,../chaoyang-data/train/541311_1-IMG026x015-1.JPG
3265,2,../chaoyang-data/train/541831-IMG044x020-2.JPG
608,0,../chaoyang-data/train/535997_1-IMG013x012-0.JPG
917,1,../chaoyang-data/train/536709_1-IMG017x012-1.JPG
1728,1,../chaoyang-data/train/538879-1-IMG037x014-1.JPG
2240,1,../chaoyang-data/train/538898-IMG012x011-1.JPG
3566,3,../chaoyang-data/train/543358_2-IMG014x004-3.JPG
3889,2,../chaoyang-data/train/543645_4-IMG007x011-2.JPG
1789,3,../chaoyang-data/train/538879-2-IMG024x007-3.JPG
2735,0,../chaoyang-data/train/539972_2-IMG020x013-0.JPG
2560,2,../chaoyang-data/train/539668_1-IMG014x030-2.JPG
2221,1,../chaoyang-data/train/538897-1-IMG010x009-1.JPG
1684,3,../chaoyang-data/train/538879-1-IMG019x015-3.JPG
93,2,../chaoyang-data/train/535940-IMG019x013-2.JPG
2571,2,../chaoyang-data/train/539668_1-IMG016x023-2.JPG
2440,1,../chaoyang-data/train/539362-IMG007x003-1.JPG
3459,2,../chaoyang-data/train/543086_1-IMG023x019-2.JPG
2460,0,../chaoyang-data/train/539364-IMG012x018-0.JPG
1304,2,../chaoyang-data/train/538377-IMG007x026-2.JPG
760,0,../chaoyang-data/train/536707_1-IMG012x011-0.JPG
3447,2,../chaoyang-data/train/543086_1-IMG020x026-2.JPG
281,0,../chaoyang-data/train/535953-IMG018x010-0.JPG
3935,3,../chaoyang-data/train/543645_5-IMG014x014-3.JPG
2037,3,../chaoyang-data/train/538880-3-IMG023x031-3.JPG
2737,2,../chaoyang-data/train/539972_2-IMG021x015-2.JPG
2332,3,../chaoyang-data/train/539085_1-IMG007x005-3.JPG
3378,2,../chaoyang-data/train/543003_1-IMG015x016-2.JPG
2100,3,../chaoyang-data/train/538880-3-IMG028x022-3.JPG
2689,0,../chaoyang-data/train/539972_2-IMG012x015-0.JPG
1905,3,../chaoyang-data/train/538880-3-IMG014x021-3.JPG
1965,1,../chaoyang-data/train/538880-3-IMG018x049-1.JPG
68,2,../chaoyang-data/train/535940-IMG016x008-2.JPG
2920,2,../chaoyang-data/train/540293_1-IMG021x026-2.JPG
3479,3,../chaoyang-data/train/543086_2-IMG016x012-3.JPG
3221,2,../chaoyang-data/train/541831-IMG028x021-2.JPG
3147,1,../chaoyang-data/train/541831-IMG007x028-1.JPG
3082,2,../chaoyang-data/train/541500-IMG014x006-2.JPG
1831,1,../chaoyang-data/train/538880-3-IMG009x047-1.JPG
2012,3,../chaoyang-data/train/538880-3-IMG021x057-3.JPG
3254,2,../chaoyang-data/train/541831-IMG038x023-2.JPG
1193,0,../chaoyang-data/train/537702-IMG010x013-0.JPG
1037,3,../chaoyang-data/train/537501-IMG009x005-3.JPG
1908,1,../chaoyang-data/train/538880-3-IMG014x048-1.JPG
882,0,../chaoyang-data/train/536709_1-IMG013x010-0.JPG
1975,3,../chaoyang-data/train/538880-3-IMG019x029-3.JPG
710,0,../chaoyang-data/train/536706_2-IMG010x010-0.JPG
2118,3,../chaoyang-data/train/538880-3-IMG029x023-3.JPG
3029,2,../chaoyang-data/train/541311_1-IMG039x026-2.JPG
1426,0,../chaoyang-data/train/538842_1-IMG010x008-0.JPG
1671,1,../chaoyang-data/train/538879-1-IMG016x013-1.JPG
2449,1,../chaoyang-data/train/539362-IMG010x008-1.JPG
3863,3,../chaoyang-data/train/543645_3-IMG005x014-3.JPG
87,2,../chaoyang-data/train/535940-IMG018x023-2.JPG
3304,1,../chaoyang-data/train/542441-IMG016x025-1.JPG
1397,1,../chaoyang-data/train/538721-IMG010x011-1.JPG
1503,3,../chaoyang-data/train/538844-2-IMG006x011-3.JPG
822,0,../chaoyang-data/train/536709_1-IMG008x010-0.JPG
1545,1,../chaoyang-data/train/538844-3-IMG015x012-1.JPG
2588,3,../chaoyang-data/train/539668_1-IMG018x018-3.JPG
2656,3,../chaoyang-data/train/539972_1-IMG010x005-3.JPG
3858,3,../chaoyang-data/train/543645_2-IMG022x007-3.JPG
3650,2,../chaoyang-data/train/543645_1-IMG011x027-2.JPG
1648,3,../chaoyang-data/train/538850-IMG013x042-3.JPG
2859,2,../chaoyang-data/train/540293_1-IMG017x017-2.JPG
783,0,../chaoyang-data/train/536707_2-IMG011x009-0.JPG
12,0,../chaoyang-data/train/353042_4-IMG014x024-0.JPG
2867,2,../chaoyang-data/train/540293_1-IMG018x011-2.JPG
216,0,../chaoyang-data/train/535943_1-IMG008x010-0.JPG
1184,0,../chaoyang-data/train/537702-IMG008x013-0.JPG
1661,0,../chaoyang-data/train/538879-1-IMG014x028-0.JPG
518,0,../chaoyang-data/train/535988-IMG012x006-0.JPG
3880,2,../chaoyang-data/train/543645_4-IMG005x010-2.JPG
1649,1,../chaoyang-data/train/538879-1-IMG008x024-1.JPG
3317,1,../chaoyang-data/train/542441-IMG018x024-1.JPG
3954,2,../chaoyang-data/train/543716-IMG009x010-2.JPG
546,3,../chaoyang-data/train/535990_2-IMG011x013-3.JPG
2047,3,../chaoyang-data/train/538880-3-IMG024x052-3.JPG
3679,2,../chaoyang-data/train/543645_1-IMG013x026-2.JPG
2802,2,../chaoyang-data/train/540293_1-IMG012x011-2.JPG
1301,2,../chaoyang-data/train/538377-IMG005x015-2.JPG
209,0,../chaoyang-data/train/535943_1-IMG008x003-0.JPG
1071,0,../chaoyang-data/train/537688_2-IMG010x004-0.JPG
3881,2,../chaoyang-data/train/543645_4-IMG005x011-2.JPG
3065,1,../chaoyang-data/train/541500-IMG010x013-1.JPG
777,1,../chaoyang-data/train/536707_2-IMG007x008-1.JPG
2875,2,../chaoyang-data/train/540293_1-IMG018x020-2.JPG
84,2,../chaoyang-data/train/535940-IMG018x013-2.JPG
2456,0,../chaoyang-data/train/539364-IMG010x018-0.JPG
1407,1,../chaoyang-data/train/538721-IMG013x011-1.JPG
1576,0,../chaoyang-data/train/538846-IMG010x008-0.JPG
3862,3,../chaoyang-data/train/543645_2-IMG023x006-3.JPG
1406,0,../chaoyang-data/train/538721-IMG013x010-0.JPG
3152,2,../chaoyang-data/train/541831-IMG011x020-2.JPG
2345,2,../chaoyang-data/train/539085_2-IMG006x011-2.JPG
3092,2,../chaoyang-data/train/541500-IMG016x005-2.JPG
3515,2,../chaoyang-data/train/543358_1-IMG011x010-2.JPG
2064,3,../chaoyang-data/train/538880-3-IMG025x052-3.JPG
537,0,../chaoyang-data/train/535990_2-IMG010x009-0.JPG
1398,1,../chaoyang-data/train/538721-IMG010x012-1.JPG
2800,2,../chaoyang-data/train/540293_1-IMG012x009-2.JPG
1418,0,../chaoyang-data/train/538842_1-IMG007x003-0.JPG
3542,1,../chaoyang-data/train/543358_1-IMG023x014-1.JPG
869,0,../chaoyang-data/train/536709_1-IMG012x011-0.JPG
2092,3,../chaoyang-data/train/538880-3-IMG027x058-3.JPG
2043,3,../chaoyang-data/train/538880-3-IMG024x023-3.JPG
3683,2,../chaoyang-data/train/543645_1-IMG013x030-2.JPG
207,0,../chaoyang-data/train/535943_1-IMG007x010-0.JPG
947,1,../chaoyang-data/train/536709_1-IMG023x018-1.JPG
1295,0,../chaoyang-data/train/537840_1-IMG007x010-0.JPG
3531,1,../chaoyang-data/train/543358_1-IMG020x009-1.JPG
2098,3,../chaoyang-data/train/538880-3-IMG028x011-3.JPG
3136,1,../chaoyang-data/train/541500-IMG028x014-1.JPG
3527,2,../chaoyang-data/train/543358_1-IMG017x015-2.JPG
2328,1,../chaoyang-data/train/538902-IMG015x008-1.JPG
1157,1,../chaoyang-data/train/537700-IMG009x016-1.JPG
2621,2,../chaoyang-data/train/539668_1-IMG022x015-2.JPG
1285,3,../chaoyang-data/train/537839_3-IMG007x008-3.JPG
420,3,../chaoyang-data/train/535957-IMG009x008-3.JPG
2259,3,../chaoyang-data/train/538899-IMG008x006-3.JPG
1385,1,../chaoyang-data/train/538721-IMG006x007-1.JPG
2472,2,../chaoyang-data/train/539668_1-IMG006x028-2.JPG
593,0,../chaoyang-data/train/535997_1-IMG011x009-0.JPG
2169,3,../chaoyang-data/train/538880-3-IMG035x022-3.JPG
1591,3,../chaoyang-data/train/538849-1-IMG005x020-3.JPG
1899,3,../chaoyang-data/train/538880-3-IMG014x014-3.JPG
3569,3,../chaoyang-data/train/543358_2-IMG015x006-3.JPG
629,3,../chaoyang-data/train/535997_2-IMG009x006-3.JPG
788,0,../chaoyang-data/train/536707_2-IMG012x009-0.JPG
564,3,../chaoyang-data/train/535990_2-IMG014x026-3.JPG
1581,0,../chaoyang-data/train/538846-IMG011x019-0.JPG
2517,2,../chaoyang-data/train/539668_1-IMG010x006-2.JPG
2309,0,../chaoyang-data/train/538899-IMG023x007-0.JPG
1337,0,../chaoyang-data/train/538377-IMG016x011-0.JPG
819,0,../chaoyang-data/train/536709_1-IMG007x012-0.JPG
2359,2,../chaoyang-data/train/539085_2-IMG012x006-2.JPG
3570,1,../chaoyang-data/train/543358_3-IMG006x008-1.JPG
3237,2,../chaoyang-data/train/541831-IMG031x038-2.JPG
1118,0,../chaoyang-data/train/537698-IMG008x019-0.JPG
3403,2,../chaoyang-data/train/543086_1-IMG009x012-2.JPG
1384,0,../chaoyang-data/train/538721-IMG006x005-0.JPG
2958,2,../chaoyang-data/train/540293_2-IMG025x007-2.JPG
3394,2,../chaoyang-data/train/543086_1-IMG007x024-2.JPG
317,0,../chaoyang-data/train/535954-IMG009x008-0.JPG
373,0,../chaoyang-data/train/535956-IMG009x010-0.JPG
3931,3,../chaoyang-data/train/543645_5-IMG011x010-3.JPG
1416,0,../chaoyang-data/train/538842_1-IMG006x005-0.JPG
2694,0,../chaoyang-data/train/539972_2-IMG013x008-0.JPG
188,0,../chaoyang-data/train/535943_1-IMG005x015-0.JPG
353,0,../chaoyang-data/train/535956-IMG007x005-0.JPG
523,3,../chaoyang-data/train/535988-IMG013x005-3.JPG
2745,1,../chaoyang-data/train/539972_2-IMG024x011-1.JPG
2194,1,../chaoyang-data/train/538880-3-IMG039x021-1.JPG
3933,3,../chaoyang-data/train/543645_5-IMG012x005-3.JPG
2376,2,../chaoyang-data/train/539085_2-IMG015x003-2.JPG
534,3,../chaoyang-data/train/535990_2-IMG009x011-3.JPG
3516,2,../chaoyang-data/train/543358_1-IMG011x016-2.JPG
77,2,../chaoyang-data/train/535940-IMG017x010-2.JPG
1670,3,../chaoyang-data/train/538879-1-IMG015x030-3.JPG
1552,3,../chaoyang-data/train/538844-4-IMG009x039-3.JPG
2190,3,../chaoyang-data/train/538880-3-IMG038x047-3.JPG
3213,2,../chaoyang-data/train/541831-IMG025x024-2.JPG
2572,2,../chaoyang-data/train/539668_1-IMG016x024-2.JPG
2458,0,../chaoyang-data/train/539364-IMG012x016-0.JPG
2792,2,../chaoyang-data/train/540293_1-IMG010x029-2.JPG
2325,0,../chaoyang-data/train/538902-IMG014x009-0.JPG
509,0,../chaoyang-data/train/535988-IMG008x006-0.JPG
2703,0,../chaoyang-data/train/539972_2-IMG013x043-0.JPG
708,1,../chaoyang-data/train/536706_2-IMG010x008-1.JPG
1602,1,../chaoyang-data/train/538849-1-IMG007x021-1.JPG
2932,2,../chaoyang-data/train/540293_1-IMG023x019-2.JPG
36,0,../chaoyang-data/train/535940-IMG013x008-0.JPG
1299,3,../chaoyang-data/train/537840_2-IMG014x011-3.JPG
3228,2,../chaoyang-data/train/541831-IMG029x030-2.JPG
280,0,../chaoyang-data/train/535953-IMG018x009-0.JPG
720,0,../chaoyang-data/train/536707_1-IMG005x007-0.JPG
1653,1,../chaoyang-data/train/538879-1-IMG010x030-1.JPG
482,0,../chaoyang-data/train/535960-IMG010x005-0.JPG
1710,0,../chaoyang-data/train/538879-1-IMG032x016-0.JPG
2185,3,../chaoyang-data/train/538880-3-IMG037x051-3.JPG
1754,3,../chaoyang-data/train/538879-2-IMG007x020-3.JPG
908,1,../chaoyang-data/train/536709_1-IMG016x016-1.JPG
3308,1,../chaoyang-data/train/542441-IMG017x023-1.JPG
648,0,../chaoyang-data/train/536706_1-IMG008x012-0.JPG
2670,2,../chaoyang-data/train/539972_2-IMG006x015-2.JPG
1165,0,../chaoyang-data/train/537702-IMG005x017-0.JPG
65,2,../chaoyang-data/train/535940-IMG015x025-2.JPG
1443,0,../chaoyang-data/train/538842_1-IMG015x008-0.JPG
3097,1,../chaoyang-data/train/541500-IMG016x024-1.JPG
3799,2,../chaoyang-data/train/543645_1-IMG040x023-2.JPG
3335,2,../chaoyang-data/train/542441-IMG021x026-2.JPG
1006,0,../chaoyang-data/train/537500-IMG009x004-0.JPG
2540,2,../chaoyang-data/train/539668_1-IMG012x024-2.JPG
2465,0,../chaoyang-data/train/539364-IMG015x019-0.JPG
1212,0,../chaoyang-data/train/537704-IMG015x007-0.JPG
2360,2,../chaoyang-data/train/539085_2-IMG012x013-2.JPG
1888,1,../chaoyang-data/train/538880-3-IMG013x031-1.JPG
539,3,../chaoyang-data/train/535990_2-IMG010x012-3.JPG
2241,1,../chaoyang-data/train/538898-IMG014x009-1.JPG
785,0,../chaoyang-data/train/536707_2-IMG011x011-0.JPG
3824,3,../chaoyang-data/train/543645_2-IMG011x013-3.JPG
2063,3,../chaoyang-data/train/538880-3-IMG025x039-3.JPG
92,2,../chaoyang-data/train/535940-IMG019x012-2.JPG
322,0,../chaoyang-data/train/535954-IMG010x006-0.JPG
809,0,../chaoyang-data/train/536707_2-IMG017x010-0.JPG
1822,3,../chaoyang-data/train/538880-3-IMG009x011-3.JPG
386,0,../chaoyang-data/train/535956-IMG011x009-0.JPG
3375,3,../chaoyang-data/train/543003_1-IMG014x015-3.JPG
707,1,../chaoyang-data/train/536706_2-IMG009x014-1.JPG
684,0,../chaoyang-data/train/536706_1-IMG012x011-0.JPG
1846,3,../chaoyang-data/train/538880-3-IMG011x014-3.JPG
3823,1,../chaoyang-data/train/543645_2-IMG011x009-1.JPG
99,2,../chaoyang-data/train/535940-IMG020x022-2.JPG
1750,1,../chaoyang-data/train/538879-2-IMG005x011-1.JPG
3787,2,../chaoyang-data/train/543645_1-IMG038x026-2.JPG
797,0,../chaoyang-data/train/536707_2-IMG014x008-0.JPG
3190,3,../chaoyang-data/train/541831-IMG020x029-3.JPG
2349,2,../chaoyang-data/train/539085_2-IMG007x010-2.JPG
2755,2,../chaoyang-data/train/539972_2-IMG027x016-2.JPG
1055,0,../chaoyang-data/train/537501-IMG015x012-0.JPG
312,0,../chaoyang-data/train/535954-IMG008x011-0.JPG
2065,3,../chaoyang-data/train/538880-3-IMG025x057-3.JPG
2945,2,../chaoyang-data/train/540293_2-IMG016x010-2.JPG
423,3,../chaoyang-data/train/535957-IMG010x009-3.JPG
2036,3,../chaoyang-data/train/538880-3-IMG023x026-3.JPG
1214,0,../chaoyang-data/train/537704-IMG021x009-0.JPG
671,0,../chaoyang-data/train/536706_1-IMG010x011-0.JPG
2935,2,../chaoyang-data/train/540293_2-IMG011x009-2.JPG
204,0,../chaoyang-data/train/535943_1-IMG007x007-0.JPG
1857,1,../chaoyang-data/train/538880-3-IMG011x047-1.JPG
3034,3,../chaoyang-data/train/541311_2-IMG010x021-3.JPG
1481,1,../chaoyang-data/train/538844-1-IMG007x044-1.JPG
2067,1,../chaoyang-data/train/538880-3-IMG026x010-1.JPG
2148,1,../chaoyang-data/train/538880-3-IMG032x025-1.JPG
2147,1,../chaoyang-data/train/538880-3-IMG032x023-1.JPG
3476,3,../chaoyang-data/train/543086_2-IMG008x006-3.JPG
131,2,../chaoyang-data/train/535940-IMG024x010-2.JPG
2569,1,../chaoyang-data/train/539668_1-IMG016x006-1.JPG
3275,2,../chaoyang-data/train/542441-IMG009x014-2.JPG
481,1,../chaoyang-data/train/535960-IMG009x013-1.JPG
3924,3,../chaoyang-data/train/543645_5-IMG003x005-3.JPG
52,2,../chaoyang-data/train/535940-IMG014x017-2.JPG
3164,3,../chaoyang-data/train/541831-IMG015x026-3.JPG
1523,3,../chaoyang-data/train/538844-2-IMG011x014-3.JPG
1291,3,../chaoyang-data/train/537839_3-IMG010x013-3.JPG
2632,2,../chaoyang-data/train/539668_1-IMG023x021-2.JPG
2313,1,../chaoyang-data/train/538902-IMG010x007-1.JPG
3045,2,../chaoyang-data/train/541311_3-IMG012x022-2.JPG
285,0,../chaoyang-data/train/535953-IMG020x012-0.JPG
2905,2,../chaoyang-data/train/540293_1-IMG020x022-2.JPG
1917,3,../chaoyang-data/train/538880-3-IMG015x017-3.JPG
3906,2,../chaoyang-data/train/543645_4-IMG009x012-2.JPG
1776,3,../chaoyang-data/train/538879-2-IMG021x010-3.JPG
1263,1,../chaoyang-data/train/537839_1-IMG004x006-1.JPG
1972,3,../chaoyang-data/train/538880-3-IMG019x020-3.JPG
1930,3,../chaoyang-data/train/538880-3-IMG016x013-3.JPG
2543,2,../chaoyang-data/train/539668_1-IMG012x029-2.JPG
1224,0,../chaoyang-data/train/537705-IMG005x004-0.JPG
2182,3,../chaoyang-data/train/538880-3-IMG037x040-3.JPG
1987,3,../chaoyang-data/train/538880-3-IMG020x029-3.JPG
1173,0,../chaoyang-data/train/537702-IMG007x005-0.JPG
329,0,../chaoyang-data/train/535954-IMG011x006-0.JPG
296,0,../chaoyang-data/train/535954-IMG006x007-0.JPG
3715,2,../chaoyang-data/train/543645_1-IMG016x029-2.JPG
3143,1,../chaoyang-data/train/541500-IMG030x014-1.JPG
2301,3,../chaoyang-data/train/538899-IMG020x008-3.JPG
1909,3,../chaoyang-data/train/538880-3-IMG014x051-3.JPG
3681,2,../chaoyang-data/train/543645_1-IMG013x028-2.JPG
1369,1,../chaoyang-data/train/538708-IMG009x084-1.JPG
3406,2,../chaoyang-data/train/543086_1-IMG009x025-2.JPG
1568,3,../chaoyang-data/train/538845-1-IMG007x005-3.JPG
1401,1,../chaoyang-data/train/538721-IMG011x011-1.JPG
233,0,../chaoyang-data/train/535953-IMG005x010-0.JPG
1813,1,../chaoyang-data/train/538880-3-IMG007x029-1.JPG
1188,0,../chaoyang-data/train/537702-IMG009x008-0.JPG
3381,2,../chaoyang-data/train/543086_1-IMG004x028-2.JPG
3551,3,../chaoyang-data/train/543358_2-IMG009x007-3.JPG
1656,0,../chaoyang-data/train/538879-1-IMG012x025-0.JPG
3757,2,../chaoyang-data/train/543645_1-IMG031x019-2.JPG
3628,2,../chaoyang-data/train/543645_1-IMG009x026-2.JPG
1180,0,../chaoyang-data/train/537702-IMG007x017-0.JPG
654,0,../chaoyang-data/train/536706_1-IMG009x006-0.JPG
2490,2,../chaoyang-data/train/539668_1-IMG008x013-2.JPG
687,1,../chaoyang-data/train/536706_2-IMG005x010-1.JPG
1659,1,../chaoyang-data/train/538879-1-IMG014x023-1.JPG
1290,3,../chaoyang-data/train/537839_3-IMG010x011-3.JPG
652,0,../chaoyang-data/train/536706_1-IMG008x017-0.JPG
2213,3,../chaoyang-data/train/538880-3-IMG040x054-3.JPG
748,0,../chaoyang-data/train/536707_1-IMG010x007-0.JPG
1105,0,../chaoyang-data/train/537690_3-IMG004x006-0.JPG
1872,1,../chaoyang-data/train/538880-3-IMG012x049-1.JPG
175,0,../chaoyang-data/train/535943_1-IMG003x014-0.JPG
2410,0,../chaoyang-data/train/539085_2-IMG027x020-0.JPG
1204,0,../chaoyang-data/train/537704-IMG005x011-0.JPG
522,3,../chaoyang-data/train/535988-IMG012x011-3.JPG
565,3,../chaoyang-data/train/535990_2-IMG015x013-3.JPG
3611,2,../chaoyang-data/train/543645_1-IMG007x027-2.JPG
1943,3,../chaoyang-data/train/538880-3-IMG016x051-3.JPG
2088,3,../chaoyang-data/train/538880-3-IMG027x039-3.JPG
547,3,../chaoyang-data/train/535990_2-IMG011x014-3.JPG
3978,2,../chaoyang-data/train/543716-IMG012x010-2.JPG
3353,1,../chaoyang-data/train/542441-IMG028x014-1.JPG
2600,1,../chaoyang-data/train/539668_1-IMG020x008-1.JPG
3253,2,../chaoyang-data/train/541831-IMG037x038-2.JPG
2731,2,../chaoyang-data/train/539972_2-IMG019x017-2.JPG
3259,2,../chaoyang-data/train/541831-IMG041x040-2.JPG
3010,1,../chaoyang-data/train/541311_1-IMG029x014-1.JPG
1863,3,../chaoyang-data/train/538880-3-IMG012x017-3.JPG
2126,3,../chaoyang-data/train/538880-3-IMG029x055-3.JPG
2545,2,../chaoyang-data/train/539668_1-IMG013x019-2.JPG
2144,3,../chaoyang-data/train/538880-3-IMG031x060-3.JPG
1947,3,../chaoyang-data/train/538880-3-IMG017x012-3.JPG
1238,0,../chaoyang-data/train/537705-IMG008x012-0.JPG
3279,2,../chaoyang-data/train/542441-IMG010x011-2.JPG
1982,3,../chaoyang-data/train/538880-3-IMG020x019-3.JPG
527,3,../chaoyang-data/train/535989-IMG015x013-3.JPG
602,0,../chaoyang-data/train/535997_1-IMG013x006-0.JPG
3433,2,../chaoyang-data/train/543086_1-IMG015x011-2.JPG
3976,2,../chaoyang-data/train/543716-IMG012x008-2.JPG
3517,2,../chaoyang-data/train/543358_1-IMG011x017-2.JPG
519,3,../chaoyang-data/train/535988-IMG012x008-3.JPG
3412,2,../chaoyang-data/train/543086_1-IMG011x022-2.JPG
2317,1,../chaoyang-data/train/538902-IMG012x005-1.JPG
3740,2,../chaoyang-data/train/543645_1-IMG026x009-2.JPG
3744,2,../chaoyang-data/train/543645_1-IMG027x010-2.JPG
